sample_id,word_id,modality,observed,coverage,source_count,weight_sum
-wMB_hJL-3o$_$7,15,A,1,1.0,25,0.9999999999999999
-wMB_hJL-3o$_$7,16,A,1,1.0,12,0.9999999999999999
-wMB_hJL-3o$_$7,17,A,1,1.0,12,1.0
-wMB_hJL-3o$_$7,18,A,1,1.0,18,1.0
-wMB_hJL-3o$_$7,19,A,1,1.0,19,1.0
-wMB_hJL-3o$_$7,20,A,1,1.0,24,1.0
-wMB_hJL-3o$_$7,21,A,1,1.0,34,0.9999999999999999
-wny0OAz3g8$_$0,0,A,1,1.0,23,1.0000000000000002
-wny0OAz3g8$_$0,1,A,1,1.0,24,1.0
-wny0OAz3g8$_$0,2,A,1,1.0,27,1.0
-wny0OAz3g8$_$0,3,A,1,1.0,25,1.0
-wny0OAz3g8$_$0,4,A,1,1.0,30,1.0
-wny0OAz3g8$_$0,5,A,1,1.0,24,0.9999999999999999
-wny0OAz3g8$_$0,6,A,1,1.0,33,1.0
-wny0OAz3g8$_$0,7,A,1,1.0,10,1.0
-wny0OAz3g8$_$0,8,A,1,1.0,27,0.9999999999999999
-wny0OAz3g8$_$1,0,A,1,1.0,10,1.0
-wny0OAz3g8$_$1,1,A,1,1.0,28,0.9999999999999999
-wny0OAz3g8$_$1,2,A,1,1.0,12,1.0
-wny0OAz3g8$_$1,3,A,1,1.0,24,1.0
-wny0OAz3g8$_$1,4,A,1,1.0,22,1.0
-wny0OAz3g8$_$1,5,A,1,1.0,37,1.0000000000000002
-wny0OAz3g8$_$1,6,A,1,1.0,18,1.0
-wny0OAz3g8$_$1,7,A,1,1.0,22,1.0
-wny0OAz3g8$_$1,8,A,1,1.0,33,1.0000000000000002
-wny0OAz3g8$_$1,9,A,1,1.0,28,1.0
-wny0OAz3g8$_$1,10,A,1,1.0,12,1.0
-wny0OAz3g8$_$1,11,A,1,1.0,63,1.0
-wny0OAz3g8$_$1,12,A,1,1.0,8,1.0
-wny0OAz3g8$_$1,13,A,1,1.0,26,1.0
-wny0OAz3g8$_$1,14,A,1,1.0,18,0.9999999999999999
-wny0OAz3g8$_$1,15,A,1,1.0,3,1.0
-wny0OAz3g8$_$1,16,A,1,1.0,16,0.9999999999999999
-wny0OAz3g8$_$1,17,A,1,1.0,22,1.0
-wny0OAz3g8$_$1,18,A,1,1.0,20,1.0
-wny0OAz3g8$_$1,19,A,1,1.0,23,0.9999999999999998
-wny0OAz3g8$_$1,20,A,1,1.0,14,0.9999999999999998
-wny0OAz3g8$_$1,21,A,1,1.0,32,1.0
-wny0OAz3g8$_$1,22,A,1,1.0,16,0.9999999999999998
-wny0OAz3g8$_$2,0,A,1,1.0,10,1.0
-wny0OAz3g8$_$2,1,A,1,1.0,33,1.0000000000000002
-wny0OAz3g8$_$2,2,A,1,1.0,12,0.9999999999999999
-wny0OAz3g8$_$2,3,A,1,1.0,25,1.0
-wny0OAz3g8$_$2,4,A,1,1.0,12,1.0
-wny0OAz3g8$_$2,5,A,1,1.0,19,1.0
-wny0OAz3g8$_$2,6,A,1,1.0,39,1.0
-wny0OAz3g8$_$2,7,A,1,1.0,23,1.0000000000000002
-wny0OAz3g8$_$2,8,A,1,1.0,39,0.9999999999999999
-wny0OAz3g8$_$2,9,A,1,1.0,12,1.0
-wny0OAz3g8$_$2,10,A,1,1.0,18,1.0
-wny0OAz3g8$_$2,11,A,1,1.0,12,0.9999999999999999
-wny0OAz3g8$_$2,12,A,1,1.0,10,0.9999999999999999
-wny0OAz3g8$_$2,13,A,1,1.0,8,1.0
-wny0OAz3g8$_$2,14,A,1,1.0,24,1.0
-wny0OAz3g8$_$2,15,A,1,1.0,24,1.0
-wny0OAz3g8$_$2,16,A,1,1.0,19,0.9999999999999999
-wny0OAz3g8$_$2,17,A,1,1.0,8,1.0
-wny0OAz3g8$_$2,18,A,1,1.0,39,1.0
-wny0OAz3g8$_$2,19,A,1,1.0,10,0.9999999999999999
-wny0OAz3g8$_$2,20,A,1,1.0,16,1.0
-wny0OAz3g8$_$2,21,A,1,1.0,35,1.0
-wny0OAz3g8$_$2,22,A,1,1.0,41,0.9999999999999999
-wny0OAz3g8$_$3,0,A,1,1.0,16,1.0
-wny0OAz3g8$_$3,1,A,1,1.0,16,1.0
-wny0OAz3g8$_$3,2,A,1,1.0,26,1.0
-wny0OAz3g8$_$3,3,A,1,1.0,8,1.0
-wny0OAz3g8$_$3,4,A,1,1.0,18,1.0
-wny0OAz3g8$_$3,5,A,1,1.0,30,1.0
-wny0OAz3g8$_$3,6,A,1,1.0,8,1.0
-wny0OAz3g8$_$3,7,A,1,1.0,28,0.9999999999999999
-wny0OAz3g8$_$3,8,A,1,1.0,9,1.0
-wny0OAz3g8$_$3,9,A,1,1.0,46,0.9999999999999998
-wny0OAz3g8$_$3,10,A,1,1.0,14,1.0
-wny0OAz3g8$_$3,11,A,1,1.0,34,1.0
-wny0OAz3g8$_$3,12,A,1,1.0,11,1.0
-wny0OAz3g8$_$3,13,A,1,1.0,20,1.0
-wny0OAz3g8$_$3,14,A,1,1.0,26,1.0
-wny0OAz3g8$_$3,15,A,1,1.0,26,1.0
-wny0OAz3g8$_$3,16,A,1,1.0,37,1.0
-wny0OAz3g8$_$3,17,A,1,1.0,20,0.9999999999999999
-wny0OAz3g8$_$3,18,A,1,1.0,16,1.0
-wny0OAz3g8$_$3,19,A,1,1.0,24,1.0
-wny0OAz3g8$_$5,0,A,1,1.0,16,1.0
-wny0OAz3g8$_$5,1,A,1,1.0,8,1.0
-wny0OAz3g8$_$5,2,A,1,1.0,20,0.9999999999999999
-wny0OAz3g8$_$5,3,A,1,1.0,19,1.0
-wny0OAz3g8$_$5,4,A,1,1.0,25,0.9999999999999999
-wny0OAz3g8$_$5,5,A,1,1.0,10,0.9999999999999999
-wny0OAz3g8$_$5,6,A,1,1.0,31,1.0000000000000002
-wny0OAz3g8$_$5,7,A,1,1.0,47,1.0
-wny0OAz3g8$_$5,8,A,1,1.0,29,1.0000000000000002
-wny0OAz3g8$_$5,9,A,1,1.0,6,1.0
-wny0OAz3g8$_$5,10,A,1,1.0,25,0.9999999999999999
-wny0OAz3g8$_$5,11,A,1,1.0,51,1.0000000000000002
-wny0OAz3g8$_$5,12,A,1,1.0,10,1.0
-wny0OAz3g8$_$5,13,A,1,1.0,29,0.9999999999999998
-wny0OAz3g8$_$5,14,A,1,1.0,60,1.0
-wny0OAz3g8$_$5,15,A,1,1.0,24,1.0
-wny0OAz3g8$_$5,16,A,1,1.0,22,0.9999999999999999
-wny0OAz3g8$_$5,17,A,1,1.0,11,1.0
-wny0OAz3g8$_$5,18,A,1,1.0,24,1.0
-wny0OAz3g8$_$5,19,A,1,1.0,31,1.0
-wny0OAz3g8$_$7,0,A,1,1.0,57,1.0
-wny0OAz3g8$_$7,1,A,1,1.0,8,1.0
-wny0OAz3g8$_$7,2,A,1,1.0,29,1.0
-wny0OAz3g8$_$7,3,A,1,1.0,22,1.0000000000000002
-wny0OAz3g8$_$7,4,A,1,1.0,10,1.0000000000000002
-wny0OAz3g8$_$7,5,A,1,1.0,10,1.0
-wny0OAz3g8$_$7,6,A,1,1.0,37,1.0
-wny0OAz3g8$_$7,7,A,1,1.0,8,1.0
-wny0OAz3g8$_$7,8,A,1,1.0,22,1.0000000000000002
-wny0OAz3g8$_$7,9,A,1,1.0,17,0.9999999999999999
-wny0OAz3g8$_$7,10,A,1,1.0,20,0.9999999999999999
-wny0OAz3g8$_$7,11,A,1,1.0,8,1.0
-wny0OAz3g8$_$7,12,A,1,1.0,3,1.0
-wny0OAz3g8$_$7,13,A,1,1.0,28,1.0000000000000002
-wny0OAz3g8$_$7,14,A,1,1.0,8,1.0
-wny0OAz3g8$_$7,15,A,1,1.0,50,0.9999999999999999
-wny0OAz3g8$_$7,16,A,1,1.0,8,1.0
-wny0OAz3g8$_$7,17,A,1,1.0,49,1.0
-wny0OAz3g8$_$7,18,A,1,1.0,12,0.9999999999999999
-wny0OAz3g8$_$7,19,A,1,1.0,45,1.0
-wny0OAz3g8$_$7,20,A,1,1.0,8,1.0
-wny0OAz3g8$_$7,21,A,1,1.0,38,1.0
-wny0OAz3g8$_$7,22,A,1,1.0,35,1.0
-wny0OAz3g8$_$7,23,A,1,1.0,21,1.0
-wny0OAz3g8$_$7,24,A,1,1.0,12,0.9999999999999999
-wny0OAz3g8$_$7,25,A,1,1.0,20,1.0000000000000002
-wny0OAz3g8$_$7,26,A,1,1.0,6,1.0
-wny0OAz3g8$_$7,27,A,1,1.0,40,1.0
-wny0OAz3g8$_$7,28,A,1,1.0,36,1.0
-wny0OAz3g8$_$9,0,A,1,1.0,10,1.0
-wny0OAz3g8$_$9,1,A,1,1.0,39,1.0
-wny0OAz3g8$_$9,2,A,1,1.0,14,1.0
-wny0OAz3g8$_$9,3,A,1,1.0,21,1.0
-wny0OAz3g8$_$9,4,A,1,1.0,10,1.0
-wny0OAz3g8$_$9,5,A,1,1.0,14,1.0
-wny0OAz3g8$_$9,6,A,1,1.0,46,1.0
-wny0OAz3g8$_$9,7,A,1,1.0,18,1.0
-wny0OAz3g8$_$9,8,A,1,1.0,9,1.0
-wny0OAz3g8$_$9,9,A,1,1.0,16,1.0
-wny0OAz3g8$_$9,10,A,1,1.0,19,1.0
-wny0OAz3g8$_$9,11,A,1,1.0,31,1.0
-wny0OAz3g8$_$9,12,A,1,1.0,45,1.0
-wny0OAz3g8$_$9,13,A,1,1.0,8,1.0
-wny0OAz3g8$_$9,14,A,1,1.0,22,0.9999999999999999
-wny0OAz3g8$_$9,15,A,1,1.0,8,1.0
-wny0OAz3g8$_$9,16,A,1,1.0,39,0.9999999999999999
-wny0OAz3g8$_$9,17,A,1,1.0,56,0.9999999999999999
-wny0OAz3g8$_$9,18,A,1,1.0,10,0.9999999999999999
-wny0OAz3g8$_$9,19,A,1,1.0,23,1.0
-yRb-Jum7EQ$_$1,0,A,1,1.0,16,1.0
-yRb-Jum7EQ$_$1,1,A,1,1.0,118,1.0000000000000002
-yRb-Jum7EQ$_$1,2,A,1,1.0,20,1.0
-yRb-Jum7EQ$_$1,3,A,1,1.0,32,1.0
-yRb-Jum7EQ$_$1,4,A,1,1.0,58,1.0
-yRb-Jum7EQ$_$1,5,A,1,1.0,18,1.0
-yRb-Jum7EQ$_$1,6,A,1,1.0,110,0.9999999999999998
-yRb-Jum7EQ$_$1,7,A,1,1.0,8,1.0
-yRb-Jum7EQ$_$1,8,A,1,1.0,32,1.0
-yRb-Jum7EQ$_$1,9,A,1,1.0,16,1.0
-yRb-Jum7EQ$_$1,10,A,1,1.0,27,1.0000000000000002
-yRb-Jum7EQ$_$1,11,A,1,1.0,46,1.0000000000000002
-yRb-Jum7EQ$_$1,12,A,1,1.0,56,1.0000000000000002
-yRb-Jum7EQ$_$1,13,A,1,1.0,94,1.0000000000000002
-yRb-Jum7EQ$_$1,14,A,1,1.0,14,1.0
-yRb-Jum7EQ$_$1,15,A,1,1.0,11,1.0
-yRb-Jum7EQ$_$1,16,A,1,1.0,14,1.0
-yRb-Jum7EQ$_$1,17,A,1,1.0,44,0.9999999999999999
-yRb-Jum7EQ$_$1,18,A,1,1.0,35,1.0
-yRb-Jum7EQ$_$1,19,A,1,1.0,36,1.0000000000000002
-yRb-Jum7EQ$_$1,20,A,1,1.0,24,1.0000000000000002
-yRb-Jum7EQ$_$1,21,A,1,1.0,18,1.0
-yRb-Jum7EQ$_$1,22,A,1,1.0,55,1.0
-yRb-Jum7EQ$_$1,23,A,1,1.0,8,1.0
-yRb-Jum7EQ$_$1,24,A,1,1.0,32,1.0
-yRb-Jum7EQ$_$1,25,A,1,1.0,28,1.0
-yRb-Jum7EQ$_$1,26,A,1,1.0,14,0.9999999999999999
-yRb-Jum7EQ$_$1,27,A,1,1.0,12,1.0
-yRb-Jum7EQ$_$1,28,A,1,1.0,26,1.0
-yRb-Jum7EQ$_$1,29,A,1,1.0,40,1.0
-yRb-Jum7EQ$_$1,30,A,1,1.0,34,1.0
-yRb-Jum7EQ$_$1,31,A,1,1.0,14,1.0
-yRb-Jum7EQ$_$1,32,A,1,1.0,27,0.9999999999999999
-yRb-Jum7EQ$_$1,33,A,1,1.0,98,1.0
-yRb-Jum7EQ$_$1,34,A,1,1.0,12,1.0
-yRb-Jum7EQ$_$1,35,A,1,1.0,131,0.9999999999999998
-yRb-Jum7EQ$_$1,36,A,1,1.0,14,1.0
-yRb-Jum7EQ$_$1,37,A,1,1.0,8,0.9999999999999999
-yRb-Jum7EQ$_$1,38,A,1,1.0,89,1.0
-yRb-Jum7EQ$_$1,39,A,1,1.0,104,0.9999999999999998
-yRb-Jum7EQ$_$1,40,A,1,1.0,89,1.0000000000000002
-yRb-Jum7EQ$_$1,41,A,1,1.0,54,1.0000000000000002
-yRb-Jum7EQ$_$1,42,A,1,1.0,60,1.0000000000000002
-yRb-Jum7EQ$_$1,43,A,1,1.0,46,1.0
-yRb-Jum7EQ$_$1,44,A,1,1.0,18,1.0
-yRb-Jum7EQ$_$1,45,A,1,1.0,14,1.0
-yRb-Jum7EQ$_$1,46,A,1,1.0,37,1.0
-yRb-Jum7EQ$_$1,47,A,1,1.0,12,1.0
-yRb-Jum7EQ$_$1,48,A,1,1.0,38,0.9999999999999999
-yRb-Jum7EQ$_$5,0,A,1,1.0,46,1.0000000000000002
-yRb-Jum7EQ$_$5,1,A,1,1.0,37,1.0
-yRb-Jum7EQ$_$5,2,A,1,1.0,46,1.0
-yRb-Jum7EQ$_$5,3,A,1,1.0,144,1.0
-yRb-Jum7EQ$_$5,4,A,1,1.0,26,1.0
-yRb-Jum7EQ$_$5,5,A,1,1.0,28,1.0
-yRb-Jum7EQ$_$5,6,A,1,1.0,14,1.0
-yRb-Jum7EQ$_$5,7,A,1,1.0,36,1.0
-yRb-Jum7EQ$_$5,8,A,1,1.0,101,1.0000000000000002
-yRb-Jum7EQ$_$5,9,A,1,1.0,37,0.9999999999999999
-yRb-Jum7EQ$_$5,10,A,1,1.0,8,1.0
-yRb-Jum7EQ$_$5,11,A,1,1.0,16,1.0
-yRb-Jum7EQ$_$5,12,A,1,1.0,12,1.0
-yRb-Jum7EQ$_$5,13,A,1,1.0,61,1.0000000000000004
-yRb-Jum7EQ$_$5,14,A,1,1.0,32,0.9999999999999999
-yRb-Jum7EQ$_$5,15,A,1,1.0,52,1.0
-yRb-Jum7EQ$_$5,16,A,1,1.0,20,1.0
-yRb-Jum7EQ$_$5,17,A,1,1.0,18,1.0
-yRb-Jum7EQ$_$5,18,A,1,1.0,20,0.9999999999999999
-yRb-Jum7EQ$_$5,19,A,1,1.0,14,1.0
-yRb-Jum7EQ$_$5,20,A,1,1.0,27,1.0
-yRb-Jum7EQ$_$5,21,A,1,1.0,50,1.0000000000000002
-yRb-Jum7EQ$_$5,22,A,1,1.0,6,1.0
-yRb-Jum7EQ$_$5,23,A,1,1.0,55,1.0
-yRb-Jum7EQ$_$5,24,A,1,1.0,54,1.0
-yRb-Jum7EQ$_$6,0,A,1,1.0,38,1.0
-yRb-Jum7EQ$_$6,1,A,1,1.0,10,1.0
-yRb-Jum7EQ$_$6,2,A,1,1.0,18,1.0
-yRb-Jum7EQ$_$6,3,A,1,1.0,12,1.0
-yRb-Jum7EQ$_$6,4,A,1,1.0,8,1.0
-yRb-Jum7EQ$_$6,5,A,1,1.0,26,1.0
-yRb-Jum7EQ$_$6,6,A,1,1.0,18,1.0
-yRb-Jum7EQ$_$6,7,A,1,1.0,32,1.0
-yRb-Jum7EQ$_$6,8,A,1,1.0,30,1.0
-yRb-Jum7EQ$_$6,9,A,1,1.0,16,1.0
-yRb-Jum7EQ$_$6,10,A,1,1.0,38,1.0
-yRb-Jum7EQ$_$6,11,A,1,1.0,36,1.0
-yRb-Jum7EQ$_$6,12,A,1,1.0,6,0.9999999999999999
-yRb-Jum7EQ$_$6,13,A,1,1.0,22,1.0000000000000002
-yRb-Jum7EQ$_$6,14,A,1,1.0,32,1.0
-yRb-Jum7EQ$_$6,15,A,1,1.0,12,1.0
-yRb-Jum7EQ$_$6,16,A,1,1.0,26,1.0
-yRb-Jum7EQ$_$6,17,A,1,1.0,20,0.9999999999999999
-yRb-Jum7EQ$_$6,18,A,1,1.0,70,0.9999999999999998
-3g5yACwYnA$_$13,0,V,1,0.8261625,39,1.0000000000000002
-3g5yACwYnA$_$13,1,V,1,1.0,4,1.0
-3g5yACwYnA$_$13,2,V,1,0.99390244,5,1.0
-3g5yACwYnA$_$13,3,V,1,1.0,3,0.9999999999999999
-3g5yACwYnA$_$13,4,V,1,0.8518519,7,1.0000000000000002
-3g5yACwYnA$_$13,5,V,1,0.8046875,14,0.9999999999999998
-3g5yACwYnA$_$13,6,V,1,0.5934959,3,1.0
-3g5yACwYnA$_$13,7,V,1,1.0,2,1.0
-3g5yACwYnA$_$13,8,V,1,0.76689976,5,1.0
-3g5yACwYnA$_$13,9,V,1,0.7484277,7,1.0
-3g5yACwYnA$_$13,10,V,1,0.81884056,6,1.0
-3g5yACwYnA$_$13,11,V,1,0.76566416,7,0.9999999999999999
-3g5yACwYnA$_$13,12,V,1,1.0,4,1.0
-3g5yACwYnA$_$13,13,V,1,0.75609756,2,1.0
-3g5yACwYnA$_$13,14,V,1,0.8787879,8,1.0
-3g5yACwYnA$_$2,0,V,1,0.85754985,13,1.0
-3g5yACwYnA$_$2,1,V,1,0.8073218,10,1.0
-3g5yACwYnA$_$2,2,V,1,0.8357964,6,1.0
-3g5yACwYnA$_$2,3,V,1,1.0,2,1.0
-3g5yACwYnA$_$2,4,V,1,0.8554131,13,1.0000000000000002
-3g5yACwYnA$_$2,5,V,1,0.8903509,9,1.0
-3g5yACwYnA$_$2,6,V,1,0.82886904,6,1.0
-3g5yACwYnA$_$2,7,V,1,0.67320263,3,1.0
-3g5yACwYnA$_$2,8,V,1,0.85085756,12,1.0
-3g5yACwYnA$_$2,9,V,1,1.0,5,1.0
-3g5yACwYnA$_$2,10,V,1,0.8627451,3,1.0
-3g5yACwYnA$_$2,11,V,1,0.8366013,6,1.0
-3g5yACwYnA$_$2,12,V,1,0.8041958,4,1.0000000000000002
-3g5yACwYnA$_$2,13,V,1,0.79492915,11,0.9999999999999999
-3g5yACwYnA$_$3,0,V,1,0.8312552,10,1.0
-3g5yACwYnA$_$3,1,V,1,1.0,3,1.0
-3g5yACwYnA$_$3,2,V,1,0.8158379,10,1.0
-3g5yACwYnA$_$3,3,V,1,0.8722861,7,1.0
-3g5yACwYnA$_$3,4,V,1,0.5,1,1.0
-3g5yACwYnA$_$3,5,V,1,0.85569984,13,0.9999999999999999
-3g5yACwYnA$_$3,6,V,1,0.8484849,7,1.0
-3g5yACwYnA$_$3,7,V,1,0.9375,3,1.0
-3g5yACwYnA$_$3,8,V,1,0.8084291,14,1.0000000000000004
-3g5yACwYnA$_$3,9,V,1,0.83416253,6,1.0
-3g5yACwYnA$_$3,10,V,1,0.84164685,11,0.9999999999999999
-3g5yACwYnA$_$3,11,V,1,0.87222224,4,1.0
-3g5yACwYnA$_$3,12,V,1,1.0,3,1.0
-3g5yACwYnA$_$3,13,V,1,0.669967,3,1.0
-3g5yACwYnA$_$3,14,V,1,0.78333336,2,1.0
-3g5yACwYnA$_$3,15,V,1,1.0,3,1.0
-3g5yACwYnA$_$3,16,V,1,0.84917045,12,1.0
-3g5yACwYnA$_$3,17,V,1,0.881376,8,1.0
-3g5yACwYnA$_$3,18,V,1,0.8281787,16,1.0
-3g5yACwYnA$_$3,19,V,1,1.0,4,1.0
-3g5yACwYnA$_$3,20,V,1,0.5833333,3,1.0
-3g5yACwYnA$_$3,21,V,1,0.81532776,10,1.0
-3g5yACwYnA$_$3,22,V,1,0.84917045,12,1.0
-3g5yACwYnA$_$3,23,V,1,0.6666667,3,1.0
-3g5yACwYnA$_$3,24,V,1,1.0,4,1.0
-3g5yACwYnA$_$3,25,V,1,0.9875,5,1.0
-3g5yACwYnA$_$3,26,V,1,0.8291874,5,1.0
-3g5yACwYnA$_$3,27,V,1,1.0,2,1.0
-3g5yACwYnA$_$3,28,V,1,0.76275206,7,0.9999999999999999
-3g5yACwYnA$_$9,0,V,1,1.0,4,1.0
-3g5yACwYnA$_$9,1,V,1,0.7352941,3,1.0
-3g5yACwYnA$_$9,2,V,1,0.81284153,6,1.0
-3g5yACwYnA$_$9,3,V,1,0.7942387,5,1.0
-3g5yACwYnA$_$9,4,V,1,0.8171846,14,1.0
-3g5yACwYnA$_$9,5,V,1,0.78070176,8,1.0
-3g5yACwYnA$_$9,6,V,1,1.0,3,1.0
-3g5yACwYnA$_$9,7,V,1,0.7652582,5,1.0
-3g5yACwYnA$_$9,8,V,1,0.8168498,6,0.9999999999999999
-3g5yACwYnA$_$9,9,V,1,0.669967,3,1.0
-3g5yACwYnA$_$9,10,V,1,0.8628258,7,1.0
-3g5yACwYnA$_$9,11,V,1,0.81785065,5,1.0
-3g5yACwYnA$_$9,12,V,1,0.5884774,2,1.0
-3g5yACwYnA$_$9,13,V,1,0.8418722,28,1.0000000000000002
-3g5yACwYnA$_$9,14,V,1,0.8357964,6,1.0
-3g5yACwYnA$_$9,15,V,1,0.8217822,3,1.0
-3g5yACwYnA$_$9,16,V,1,0.84313726,3,1.0
-3g5yACwYnA$_$9,17,V,1,0.74651456,7,1.0
-3g5yACwYnA$_$9,18,V,1,0.8435055,12,1.0
-3g5yACwYnA$_$9,19,V,1,0.83790374,14,0.9999999999999998
-3g5yACwYnA$_$9,20,V,1,0.793722,11,1.0
-3nNcZdcdvU$_$5,0,V,1,0.84090143,25,1.0
-3nNcZdcdvU$_$5,1,V,1,0.8732573,8,1.0
-3nNcZdcdvU$_$5,2,V,1,0.8754579,15,0.9999999999999999
-3nNcZdcdvU$_$5,3,V,1,0.94650203,3,1.0
-3nNcZdcdvU$_$5,4,V,1,0.8826291,9,0.9999999999999999
-3nNcZdcdvU$_$5,5,V,1,0.85169494,19,1.0
-3nNcZdcdvU$_$5,6,V,1,0.8349835,6,1.0
-3nNcZdcdvU$_$5,7,V,1,0.78073514,7,0.9999999999999999
-3nNcZdcdvU$_$5,8,V,1,0.669967,3,1.0
-3nNcZdcdvU$_$5,9,V,1,0.72677594,4,1.0
-3nNcZdcdvU$_$5,10,V,1,1.0,4,1.0
-3nNcZdcdvU$_$5,11,V,1,0.80101395,7,1.0
-3nNcZdcdvU$_$5,12,V,1,0.8062016,9,1.0000000000000002
-3nNcZdcdvU$_$5,13,V,1,1.0,2,1.0
-3nNcZdcdvU$_$5,14,V,1,0.7942387,5,1.0000000000000002
-3nNcZdcdvU$_$5,15,V,1,0.72677594,4,1.0
-3nNcZdcdvU$_$5,16,V,1,0.669967,3,1.0
-3nNcZdcdvU$_$5,17,V,1,0.8566308,13,0.9999999999999998
-571d8cVauQ$_$0,0,V,1,0.7311828,3,1.0
-571d8cVauQ$_$0,1,V,1,1.0,3,1.0
-571d8cVauQ$_$0,2,V,1,0.8912656,5,1.0
-571d8cVauQ$_$0,3,V,1,0.84313726,10,1.0000000000000002
-571d8cVauQ$_$0,4,V,1,0.8389694,6,0.9999999999999999
-571d8cVauQ$_$0,5,V,1,0.8538012,12,0.9999999999999998
-571d8cVauQ$_$0,6,V,1,0.8008386,12,1.0
-571d8cVauQ$_$0,7,V,1,1.0,3,1.0
-571d8cVauQ$_$0,8,V,1,0.834941,8,1.0
-571d8cVauQ$_$0,9,V,1,0.5107527,1,1.0
-571d8cVauQ$_$0,10,V,1,0.7991968,9,1.0
-571d8cVauQ$_$0,11,V,1,0.821269,11,0.9999999999999999
-571d8cVauQ$_$5,0,V,1,0.7652582,5,1.0
-571d8cVauQ$_$5,1,V,1,0.82101804,5,1.0
-571d8cVauQ$_$5,2,V,1,0.878876,10,1.0
-571d8cVauQ$_$5,3,V,1,1.0,3,1.0
-571d8cVauQ$_$5,4,V,1,0.8168498,5,0.9999999999999999
-571d8cVauQ$_$5,5,V,1,0.7652582,4,1.0
-571d8cVauQ$_$5,6,V,1,0.7942387,5,0.9999999999999999
-571d8cVauQ$_$5,7,V,1,1.0,3,1.0
-571d8cVauQ$_$5,8,V,1,0.82935154,16,1.0
-571d8cVauQ$_$5,9,V,1,0.8732573,8,1.0
-571d8cVauQ$_$5,10,V,1,0.8168498,10,0.9999999999999999
-571d8cVauQ$_$5,11,V,1,0.7475994,6,0.9999999999999999
-571d8cVauQ$_$5,12,V,1,1.0,4,1.0
-571d8cVauQ$_$5,13,V,1,0.77227724,3,1.0
-571d8cVauQ$_$5,14,V,1,0.7754821,6,0.9999999999999999
-571d8cVauQ$_$5,15,V,1,1.0,2,1.0
-571d8cVauQ$_$5,16,V,1,1.0,4,1.0
-571d8cVauQ$_$5,17,V,1,0.74651456,7,1.0
-571d8cVauQ$_$5,18,V,1,0.8357964,7,0.9999999999999999
-571d8cVauQ$_$5,19,V,1,0.7245179,4,0.9999999999999999
-571d8cVauQ$_$5,20,V,1,0.72677594,4,1.0
-571d8cVauQ$_$5,21,V,1,0.8168498,6,0.9999999999999999
-571d8cVauQ$_$5,22,V,1,0.8505232,7,0.9999999999999999
-571d8cVauQ$_$5,23,V,1,0.7245179,7,1.0
-571d8cVauQ$_$5,24,V,1,1.0,2,1.0
-571d8cVauQ$_$5,25,V,1,0.8498498,7,1.0
-571d8cVauQ$_$5,26,V,1,0.8632479,15,1.0000000000000004
-571d8cVauQ$_$5,27,V,1,0.7245179,4,1.0
-571d8cVauQ$_$5,28,V,1,1.0,2,1.0
-571d8cVauQ$_$5,29,V,1,0.8168498,6,0.9999999999999999
-571d8cVauQ$_$5,30,V,1,0.79360163,9,1.0
-571d8cVauQ$_$5,31,V,1,0.91358024,3,1.0
-571d8cVauQ$_$5,32,V,1,0.8349835,6,1.0
-571d8cVauQ$_$5,33,V,1,0.669967,3,1.0
-571d8cVauQ$_$5,34,V,1,0.7652582,4,1.0
-571d8cVauQ$_$5,35,V,1,0.82655036,9,1.0
-571d8cVauQ$_$5,36,V,1,0.8168498,5,0.9999999999999999
-571d8cVauQ$_$5,37,V,1,0.8168498,6,1.0
-571d8cVauQ$_$5,38,V,1,0.5884774,3,1.0
-571d8cVauQ$_$5,39,V,1,1.0,2,1.0
-571d8cVauQ$_$5,40,V,1,0.8628258,7,1.0
-571d8cVauQ$_$5,41,V,1,0.8682477,15,0.9999999999999999
-571d8cVauQ$_$5,42,V,1,0.88008803,8,1.0
-6rXp3zJ3kc$_$8,0,V,1,0.8349835,6,1.0
-6rXp3zJ3kc$_$8,1,V,1,0.74457216,7,1.0
-6rXp3zJ3kc$_$8,2,V,1,1.0,3,1.0
-6rXp3zJ3kc$_$8,3,V,1,0.8817967,8,1.0
-6rXp3zJ3kc$_$8,4,V,1,0.8346056,7,0.9999999999999999
-6rXp3zJ3kc$_$8,5,V,1,0.7888889,3,1.0
-6rXp3zJ3kc$_$8,6,V,1,0.8158379,6,1.0
-6rXp3zJ3kc$_$8,7,V,1,1.0,4,1.0
-6rXp3zJ3kc$_$8,8,V,1,0.92081034,5,1.0
-6rXp3zJ3kc$_$8,9,V,1,1.0,3,1.0
-6rXp3zJ3kc$_$8,10,V,1,0.79806364,6,1.0
-6rXp3zJ3kc$_$8,11,V,1,1.0,5,0.9999999999999999
-6rXp3zJ3kc$_$8,12,V,1,1.0,4,1.0
-6rXp3zJ3kc$_$8,13,V,1,0.7635934,4,1.0
-6rXp3zJ3kc$_$8,14,V,1,0.78401726,12,1.0
-6rXp3zJ3kc$_$8,15,V,1,0.8488613,5,1.0
-6rXp3zJ3kc$_$8,16,V,1,0.79911697,8,1.0
-6rXp3zJ3kc$_$8,17,V,1,0.8291874,5,1.0
-6rXp3zJ3kc$_$8,18,V,1,0.8964803,9,1.0
-6rXp3zJ3kc$_$8,19,V,1,0.5,1,1.0
