sample_id,video_id,threshold,episode_count,valid_embedding_episode_count,identity_cluster_count,clusters_json,cluster_time_coverage_json,partition_signature,stable_partition_0_50_0_60_0_70,simultaneous_different_identity_clusters,episode_quality_json
-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,0.5,4,4,1,"[[""0:0"",""0:1"",""0:2"",""0:3""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""0:2"",""0:3""],""coverage_s"":0.3999999999999986,""start"":0.03333333333333333,""end"":5.633333333333333}]","0:0,0:1,0:2,0:3",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.03333333333333333,""end"":0.06666666666666654,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":0.7333333333333333,""end"":0.8333333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.00994783639907837,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":1.3,""end"":1.5666666666666664,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.037350982427597046,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":5.466666666666667,""end"":5.633333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.029761016368865967,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,0.6,4,4,1,"[[""0:0"",""0:1"",""0:2"",""0:3""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""0:2"",""0:3""],""coverage_s"":0.3999999999999986,""start"":0.03333333333333333,""end"":5.633333333333333}]","0:0,0:1,0:2,0:3",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.03333333333333333,""end"":0.06666666666666654,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":0.7333333333333333,""end"":0.8333333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.00994783639907837,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":1.3,""end"":1.5666666666666664,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.037350982427597046,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":5.466666666666667,""end"":5.633333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.029761016368865967,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,0.7,4,4,1,"[[""0:0"",""0:1"",""0:2"",""0:3""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""0:2"",""0:3""],""coverage_s"":0.3999999999999986,""start"":0.03333333333333333,""end"":5.633333333333333}]","0:0,0:1,0:2,0:3",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.03333333333333333,""end"":0.06666666666666654,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":0.7333333333333333,""end"":0.8333333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.00994783639907837,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":1.3,""end"":1.5666666666666664,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.037350982427597046,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$5"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":5.466666666666667,""end"":5.633333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.029761016368865967,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,0.5,3,3,2,"[[""0:0"",""0:1""],[""0:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":0.3333333333333328,""start"":0.4,""end"":1.4666666666666666},{""cluster_id"":1,""episodes"":[""0:2""],""coverage_s"":0.06666666666666643,""start"":3.2,""end"":3.2666666666666666}]","0:0,0:1|0:2",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.4,""end"":0.5333333333333333,""frame_count"":2,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.0,""end"":1.4666666666666666,""frame_count"":8,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.019775301218032837,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":3.2,""end"":3.2666666666666666,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.007870525121688843,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,0.6,3,3,2,"[[""0:0"",""0:1""],[""0:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":0.3333333333333328,""start"":0.4,""end"":1.4666666666666666},{""cluster_id"":1,""episodes"":[""0:2""],""coverage_s"":0.06666666666666643,""start"":3.2,""end"":3.2666666666666666}]","0:0,0:1|0:2",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.4,""end"":0.5333333333333333,""frame_count"":2,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.0,""end"":1.4666666666666666,""frame_count"":8,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.019775301218032837,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":3.2,""end"":3.2666666666666666,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.007870525121688843,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,0.7,3,3,2,"[[""0:0"",""0:1""],[""0:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":0.3333333333333328,""start"":0.4,""end"":1.4666666666666666},{""cluster_id"":1,""episodes"":[""0:2""],""coverage_s"":0.06666666666666643,""start"":3.2,""end"":3.2666666666666666}]","0:0,0:1|0:2",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.4,""end"":0.5333333333333333,""frame_count"":2,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.0,""end"":1.4666666666666666,""frame_count"":8,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.019775301218032837,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$6"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":3.2,""end"":3.2666666666666666,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.007870525121688843,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$9,-HwX2H8Z4hY,0.5,3,3,1,"[[""0:0"",""0:1"",""0:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""0:2""],""coverage_s"":4.099999999999985,""start"":0.0,""end"":7.633333333333333}]","0:0,0:1,0:2",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":1.1333333333333333,""frame_count"":29,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07190775871276855,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.2333333333333334,""end"":5.766666666666667,""frame_count"":63,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.10920172929763794,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":6.4,""end"":7.633333333333333,""frame_count"":31,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05113479495048523,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$9,-HwX2H8Z4hY,0.6,3,3,1,"[[""0:0"",""0:1"",""0:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""0:2""],""coverage_s"":4.099999999999985,""start"":0.0,""end"":7.633333333333333}]","0:0,0:1,0:2",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":1.1333333333333333,""frame_count"":29,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07190775871276855,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.2333333333333334,""end"":5.766666666666667,""frame_count"":63,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.10920172929763794,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":6.4,""end"":7.633333333333333,""frame_count"":31,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05113479495048523,""failures_json"":""[]""}]"
-HwX2H8Z4hY$_$9,-HwX2H8Z4hY,0.7,3,3,1,"[[""0:0"",""0:1"",""0:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""0:2""],""coverage_s"":4.099999999999985,""start"":0.0,""end"":7.633333333333333}]","0:0,0:1,0:2",1,0,"[{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":1.1333333333333333,""frame_count"":29,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07190775871276855,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.2333333333333334,""end"":5.766666666666667,""frame_count"":63,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.10920172929763794,""failures_json"":""[]""},{""sample_id"":""-HwX2H8Z4hY$_$9"",""video_id"":""-HwX2H8Z4hY"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":6.4,""end"":7.633333333333333,""frame_count"":31,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05113479495048523,""failures_json"":""[]""}]"
-I_e4mIh0yE$_$1,-I_e4mIh0yE,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.233333333333311,""start"":0.0,""end"":7.466666666666667}]",0:0,1,0,"[{""sample_id"":""-I_e4mIh0yE$_$1"",""video_id"":""-I_e4mIh0yE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":7.466666666666667,""frame_count"":187,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05121898651123047,""failures_json"":""[]""}]"
-I_e4mIh0yE$_$1,-I_e4mIh0yE,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.233333333333311,""start"":0.0,""end"":7.466666666666667}]",0:0,1,0,"[{""sample_id"":""-I_e4mIh0yE$_$1"",""video_id"":""-I_e4mIh0yE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":7.466666666666667,""frame_count"":187,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05121898651123047,""failures_json"":""[]""}]"
-I_e4mIh0yE$_$1,-I_e4mIh0yE,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.233333333333311,""start"":0.0,""end"":7.466666666666667}]",0:0,1,0,"[{""sample_id"":""-I_e4mIh0yE$_$1"",""video_id"":""-I_e4mIh0yE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":7.466666666666667,""frame_count"":187,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05121898651123047,""failures_json"":""[]""}]"
-I_e4mIh0yE$_$3,-I_e4mIh0yE,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":7.533333333333305,""start"":0.0,""end"":9.133333333333333}]",0:0,1,0,"[{""sample_id"":""-I_e4mIh0yE$_$3"",""video_id"":""-I_e4mIh0yE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":9.133333333333333,""frame_count"":226,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.03864926099777222,""failures_json"":""[]""}]"
-I_e4mIh0yE$_$3,-I_e4mIh0yE,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":7.533333333333305,""start"":0.0,""end"":9.133333333333333}]",0:0,1,0,"[{""sample_id"":""-I_e4mIh0yE$_$3"",""video_id"":""-I_e4mIh0yE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":9.133333333333333,""frame_count"":226,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.03864926099777222,""failures_json"":""[]""}]"
-I_e4mIh0yE$_$3,-I_e4mIh0yE,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":7.533333333333305,""start"":0.0,""end"":9.133333333333333}]",0:0,1,0,"[{""sample_id"":""-I_e4mIh0yE$_$3"",""video_id"":""-I_e4mIh0yE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":9.133333333333333,""frame_count"":226,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.03864926099777222,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$0,-MeTTeMJBNc,0.5,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":7.499999999999975,""start"":0.3,""end"":9.333333333333334}]","0:0,0:1",1,0,"[{""sample_id"":""-MeTTeMJBNc$_$0"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.3,""end"":0.36666666666666653,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.012090355157852173,""failures_json"":""[]""},{""sample_id"":""-MeTTeMJBNc$_$0"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":0.4,""end"":9.333333333333334,""frame_count"":223,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09492373466491699,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$0,-MeTTeMJBNc,0.6,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":7.499999999999975,""start"":0.3,""end"":9.333333333333334}]","0:0,0:1",1,0,"[{""sample_id"":""-MeTTeMJBNc$_$0"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.3,""end"":0.36666666666666653,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.012090355157852173,""failures_json"":""[]""},{""sample_id"":""-MeTTeMJBNc$_$0"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":0.4,""end"":9.333333333333334,""frame_count"":223,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09492373466491699,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$0,-MeTTeMJBNc,0.7,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":7.499999999999975,""start"":0.3,""end"":9.333333333333334}]","0:0,0:1",1,0,"[{""sample_id"":""-MeTTeMJBNc$_$0"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.3,""end"":0.36666666666666653,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.012090355157852173,""failures_json"":""[]""},{""sample_id"":""-MeTTeMJBNc$_$0"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":0.4,""end"":9.333333333333334,""frame_count"":223,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09492373466491699,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$13,-MeTTeMJBNc,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":4.3999999999999835,""start"":0.0,""end"":5.266666666666667}]",0:0,1,0,"[{""sample_id"":""-MeTTeMJBNc$_$13"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":5.266666666666667,""frame_count"":132,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0974310040473938,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$13,-MeTTeMJBNc,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":4.3999999999999835,""start"":0.0,""end"":5.266666666666667}]",0:0,1,0,"[{""sample_id"":""-MeTTeMJBNc$_$13"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":5.266666666666667,""frame_count"":132,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0974310040473938,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$13,-MeTTeMJBNc,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":4.3999999999999835,""start"":0.0,""end"":5.266666666666667}]",0:0,1,0,"[{""sample_id"":""-MeTTeMJBNc$_$13"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":5.266666666666667,""frame_count"":132,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0974310040473938,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$7,-MeTTeMJBNc,0.5,2,2,2,"[[""0:0""],[""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":8.7333333333333,""start"":0.0,""end"":10.5},{""cluster_id"":1,""episodes"":[""1:1""],""coverage_s"":0.16666666666666607,""start"":3.0,""end"":3.1666666666666665}]",0:0|1:1,1,1,"[{""sample_id"":""-MeTTeMJBNc$_$7"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":10.5,""frame_count"":262,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.1237328052520752,""failures_json"":""[]""},{""sample_id"":""-MeTTeMJBNc$_$7"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":3.0,""end"":3.1666666666666665,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.014549434185028076,""failures_json"":""[]""}]"
-MeTTeMJBNc$_$7,-MeTTeMJBNc,0.6,2,2,2,"[[""0:0""],[""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":8.7333333333333,""start"":0.0,""end"":10.5},{""cluster_id"":1,""episodes"":[""1:1""],""coverage_s"":0.16666666666666607,""start"":3.0,""end"":3.1666666666666665}]",0:0|1:1,1,1,"[{""sample_id"":""-MeTTeMJBNc$_$7"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":10.5,""frame_count"":262,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.1237328052520752,""failures_json"":""[]""},{""sample_id"":""-MeTTeMJBNc$_$7"",""video_id"":""-MeTTeMJBNc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":3.0,""end"":3.1666666666666665,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.014549434185028076,""failures_json"":""[]""}]"
