sample_id,start,end,visible_clusters,cluster_logits,active_cluster,window_status,av_sync_evidence,quality_flag
-571d8cVauQ$_$5,15.0,15.266666666666666,[0],"{""0"":-1.1714922189712524}",,no_active,neutral,
-571d8cVauQ$_$5,15.25,15.266666666666666,[0],"{""0"":null}",,no_active,neutral,
-6rXp3zJ3kc$_$8,0.0,0.5,[0],"{""0"":1.5914338827133179}",0,verified,support,
-6rXp3zJ3kc$_$8,0.25,0.75,[0],"{""0"":1.3897234201431274}",0,verified,support,
-6rXp3zJ3kc$_$8,0.5,1.0,[0],"{""0"":0.9785888195037842}",0,verified,support,
-6rXp3zJ3kc$_$8,0.75,1.25,[0],"{""0"":0.6014168858528137}",0,verified,support,
-6rXp3zJ3kc$_$8,1.0,1.5,[0],"{""0"":0.8893116116523743}",0,verified,support,
-6rXp3zJ3kc$_$8,1.25,1.75,[0],"{""0"":0.5749326348304749}",0,verified,support,
-6rXp3zJ3kc$_$8,1.5,2.0,[0],"{""0"":0.38620030879974365}",0,verified,support,
-6rXp3zJ3kc$_$8,1.75,2.25,[0],"{""0"":0.8473797738552094}",0,verified,support,
-6rXp3zJ3kc$_$8,2.0,2.5,[0],"{""0"":0.820396900177002}",0,verified,support,
-6rXp3zJ3kc$_$8,2.25,2.75,[0],"{""0"":0.8021262288093567}",0,verified,support,
-6rXp3zJ3kc$_$8,2.5,3.0,[0],"{""0"":0.7020129561424255}",0,verified,support,
-6rXp3zJ3kc$_$8,2.75,3.25,[0],"{""0"":0.2892392724752426}",0,verified,support,
-6rXp3zJ3kc$_$8,3.0,3.5,[0],"{""0"":0.640667736530304}",0,verified,support,
-6rXp3zJ3kc$_$8,3.25,3.75,[0],"{""0"":1.0863169431686401}",0,verified,support,
-6rXp3zJ3kc$_$8,3.5,4.0,[0],"{""0"":1.4910554885864258}",0,verified,support,
-6rXp3zJ3kc$_$8,3.75,4.25,[0],"{""0"":1.5071263313293457}",0,verified,support,
-6rXp3zJ3kc$_$8,4.0,4.5,[0],"{""0"":1.789494514465332}",0,verified,support,
-6rXp3zJ3kc$_$8,4.25,4.75,[0],"{""0"":2.342226982116699}",0,verified,support,
-6rXp3zJ3kc$_$8,4.5,5.0,[0],"{""0"":2.480593204498291}",0,verified,support,
-6rXp3zJ3kc$_$8,4.75,5.25,[0],"{""0"":2.6594021320343018}",0,verified,support,
-6rXp3zJ3kc$_$8,5.0,5.5,[0],"{""0"":2.7887258529663086}",0,verified,support,
-6rXp3zJ3kc$_$8,5.25,5.75,[0],"{""0"":2.5188136100769043}",0,verified,support,
-6rXp3zJ3kc$_$8,5.5,6.0,[0],"{""0"":2.1657216548919678}",0,verified,support,
-6rXp3zJ3kc$_$8,5.75,6.25,[0],"{""0"":2.427160382270813}",0,verified,support,
-6rXp3zJ3kc$_$8,6.0,6.5,[0],"{""0"":3.064359664916992}",0,verified,support,
-6rXp3zJ3kc$_$8,6.25,6.75,[0],"{""0"":3.053510904312134}",0,verified,support,
-6rXp3zJ3kc$_$8,6.5,7.0,[0],"{""0"":2.722864866256714}",0,verified,support,
-6rXp3zJ3kc$_$8,6.75,7.25,[0],"{""0"":2.398928165435791}",0,verified,support,
-6rXp3zJ3kc$_$8,7.0,7.5,[0],"{""0"":2.4570367336273193}",0,verified,support,
-6rXp3zJ3kc$_$8,7.25,7.75,[0],"{""0"":2.4570367336273193}",0,verified,support,
-6rXp3zJ3kc$_$8,7.5,8.0,[0],"{""0"":0.8581945896148682}",0,verified,support,
-6rXp3zJ3kc$_$8,7.75,8.25,[0],"{""0"":0.9385684728622437}",0,verified,support,
-6rXp3zJ3kc$_$8,8.0,8.5,[0],"{""0"":1.396004557609558}",0,verified,support,
-6rXp3zJ3kc$_$8,8.25,8.75,[0],"{""0"":1.2826865911483765}",0,verified,support,
-6rXp3zJ3kc$_$8,8.5,9.0,[0],"{""0"":1.233359456062317}",0,verified,support,
-6rXp3zJ3kc$_$8,8.75,9.25,[0],"{""0"":1.5483554005622864}",0,verified,support,
-6rXp3zJ3kc$_$8,9.0,9.5,[0],"{""0"":1.996191382408142}",0,verified,support,
-6rXp3zJ3kc$_$8,9.25,9.75,[0],"{""0"":3.286041259765625}",0,verified,support,
-6rXp3zJ3kc$_$8,9.5,10.0,[0],"{""0"":3.286041259765625}",0,verified,support,
-6rXp3zJ3kc$_$8,9.75,10.25,[0],"{""0"":3.365256667137146}",0,verified,support,
-6rXp3zJ3kc$_$8,10.0,10.5,[0],"{""0"":3.62947678565979}",0,verified,support,
-6rXp3zJ3kc$_$8,10.25,10.75,[0],"{""0"":3.5590860843658447}",0,verified,support,
-6rXp3zJ3kc$_$8,10.5,11.0,[0],"{""0"":3.2577641010284424}",0,verified,support,
-6rXp3zJ3kc$_$8,10.75,11.25,[0],"{""0"":2.894315004348755}",0,verified,support,
-6rXp3zJ3kc$_$8,11.0,11.5,[0],"{""0"":2.5796473026275635}",0,verified,support,
-6rXp3zJ3kc$_$8,11.25,11.75,[0],"{""0"":2.8240673542022705}",0,verified,support,
-6rXp3zJ3kc$_$8,11.5,12.0,[0],"{""0"":2.6862659454345703}",0,verified,support,
-6rXp3zJ3kc$_$8,11.75,12.25,[0],"{""0"":1.32765394449234}",0,verified,support,
-6rXp3zJ3kc$_$8,12.0,12.5,[0],"{""0"":0.07163616269826889}",0,verified,support,
-6rXp3zJ3kc$_$8,12.25,12.75,[0],"{""0"":-0.29641906917095184}",,no_active,neutral,
-6rXp3zJ3kc$_$8,12.5,12.799999999999999,[0],"{""0"":-0.40708576142787933}",,no_active,neutral,
-6rXp3zJ3kc$_$8,12.75,12.799999999999999,[0],"{""0"":null}",,no_active,neutral,
-9y-fZ3swSY$_$0,0.0,0.5,[0],"{""0"":-1.6767977476119995}",,no_active,neutral,
-9y-fZ3swSY$_$0,0.25,0.75,[0],"{""0"":-1.6338447332382202}",,no_active,neutral,
-9y-fZ3swSY$_$0,0.5,1.0,[0],"{""0"":-1.6968761682510376}",,no_active,neutral,
-9y-fZ3swSY$_$0,0.75,1.25,[0],"{""0"":-1.6087549328804016}",,no_active,neutral,
-9y-fZ3swSY$_$0,1.0,1.5,[0],"{""0"":-1.575229287147522}",,no_active,neutral,
-9y-fZ3swSY$_$0,1.25,1.75,[0],"{""0"":-1.6056547164916992}",,no_active,neutral,
-9y-fZ3swSY$_$0,1.5,2.0,[0],"{""0"":-1.5128631591796875}",,no_active,neutral,
-9y-fZ3swSY$_$0,1.75,2.25,[0],"{""0"":-1.5563201904296875}",,no_active,neutral,
-9y-fZ3swSY$_$0,2.0,2.5,[0],"{""0"":-1.4186410903930664}",,no_active,neutral,
-9y-fZ3swSY$_$0,2.25,2.75,[0],"{""0"":-1.31560480594635}",,no_active,neutral,
-9y-fZ3swSY$_$0,2.5,3.0,[0],"{""0"":-1.3251159191131592}",,no_active,neutral,
-9y-fZ3swSY$_$0,2.75,3.25,[0],"{""0"":-1.2732569575309753}",,no_active,neutral,
-9y-fZ3swSY$_$0,3.0,3.5,[0],"{""0"":-1.014389157295227}",,no_active,neutral,
-9y-fZ3swSY$_$0,3.25,3.75,[0],"{""0"":-1.014389157295227}",,no_active,neutral,
-9y-fZ3swSY$_$0,3.5,4.0,[0],"{""0"":-1.0056449174880981}",,no_active,neutral,
-9y-fZ3swSY$_$0,3.75,4.25,[0],"{""0"":-0.943793386220932}",,no_active,neutral,
-9y-fZ3swSY$_$0,4.0,4.5,[0],"{""0"":-0.9619669318199158}",,no_active,neutral,
-9y-fZ3swSY$_$0,4.25,4.75,[0],"{""0"":-0.9470774531364441}",,no_active,neutral,
-9y-fZ3swSY$_$0,4.5,5.0,[0],"{""0"":-0.7490049004554749}",,no_active,neutral,
-9y-fZ3swSY$_$0,4.75,5.25,[0],"{""0"":-0.7350517511367798}",,no_active,neutral,
-9y-fZ3swSY$_$0,5.0,5.5,[0],"{""0"":-1.2354979515075684}",,no_active,neutral,
-9y-fZ3swSY$_$0,5.25,5.75,[0],"{""0"":-1.2724555730819702}",,no_active,neutral,
-9y-fZ3swSY$_$0,5.5,6.0,[0],"{""0"":-1.5057488679885864}",,no_active,neutral,
-9y-fZ3swSY$_$0,5.75,6.25,[0],"{""0"":-1.5543049573898315}",,no_active,neutral,
-9y-fZ3swSY$_$0,6.0,6.5,[0],"{""0"":-1.622618556022644}",,no_active,neutral,
-9y-fZ3swSY$_$0,6.25,6.75,[0],"{""0"":-1.5841779112815857}",,no_active,neutral,
-9y-fZ3swSY$_$0,6.5,6.8999999999999995,[0],"{""0"":-1.1576509475708008}",,no_active,neutral,
-9y-fZ3swSY$_$0,6.75,6.8999999999999995,[0],"{""0"":null}",,no_active,neutral,
-9y-fZ3swSY$_$4,0.0,0.5,[0],"{""0"":0.317422091960907}",0,verified,support,
-9y-fZ3swSY$_$4,0.25,0.75,[0],"{""0"":0.649777889251709}",0,verified,support,
-9y-fZ3swSY$_$4,0.5,1.0,[0],"{""0"":0.3064717650413513}",0,verified,support,
-9y-fZ3swSY$_$4,0.75,1.25,[0],"{""0"":0.43106505274772644}",0,verified,support,
-9y-fZ3swSY$_$4,1.0,1.5,[0],"{""0"":0.625169038772583}",0,verified,support,
-9y-fZ3swSY$_$4,1.25,1.75,[0],"{""0"":0.1629694700241089}",0,verified,support,
-9y-fZ3swSY$_$4,1.5,2.0,[0],"{""0"":0.1629694700241089}",0,verified,support,
-9y-fZ3swSY$_$4,1.75,2.25,[0],"{""0"":0.6348736882209778}",0,verified,support,
-9y-fZ3swSY$_$4,2.0,2.5,[0],"{""0"":0.8477587699890137}",0,verified,support,
-9y-fZ3swSY$_$4,2.25,2.75,[0],"{""0"":0.8328060507774353}",0,verified,support,
-9y-fZ3swSY$_$4,2.5,2.8,[0],"{""0"":0.4210444390773773}",0,verified,support,
-9y-fZ3swSY$_$4,2.75,2.8,[],{},,missing,neutral,
-9y-fZ3swSY$_$8,0.0,0.5,[0],"{""0"":-0.9561709761619568}",,no_active,neutral,
-9y-fZ3swSY$_$8,0.25,0.75,[0],"{""0"":-1.0458558797836304}",,no_active,neutral,
-9y-fZ3swSY$_$8,0.5,1.0,[0],"{""0"":-1.0902611017227173}",,no_active,neutral,
-9y-fZ3swSY$_$8,0.75,1.25,[0],"{""0"":-0.7957687079906464}",,no_active,neutral,
-9y-fZ3swSY$_$8,1.0,1.5,[0],"{""0"":-0.5796735882759094}",,no_active,neutral,
-9y-fZ3swSY$_$8,1.25,1.75,[0],"{""0"":-0.8838214874267578}",,no_active,neutral,
-9y-fZ3swSY$_$8,1.5,2.0,[0],"{""0"":-0.9504114985466003}",,no_active,neutral,
-9y-fZ3swSY$_$8,1.75,2.25,[0],"{""0"":-0.882392942905426}",,no_active,neutral,
-9y-fZ3swSY$_$8,2.0,2.5,[0],"{""0"":-0.5228745937347412}",,no_active,neutral,
-9y-fZ3swSY$_$8,2.25,2.75,[0],"{""0"":-0.2906642258167267}",,no_active,neutral,
-9y-fZ3swSY$_$8,2.5,3.0,[0],"{""0"":-0.08347728103399277}",,no_active,neutral,
-9y-fZ3swSY$_$8,2.75,3.25,[0],"{""0"":-0.3418375104665756}",,no_active,neutral,
-9y-fZ3swSY$_$8,3.0,3.5,[0],"{""0"":-1.0027265548706055}",,no_active,neutral,
-9y-fZ3swSY$_$8,3.25,3.75,[0],"{""0"":-1.6282366514205933}",,no_active,neutral,
-9y-fZ3swSY$_$8,3.5,4.0,[0],"{""0"":-2.348618507385254}",,no_active,neutral,
-9y-fZ3swSY$_$8,3.75,4.25,[0],"{""0"":-3.016633152961731}",,no_active,neutral,
-9y-fZ3swSY$_$8,4.0,4.5,[0],"{""0"":-3.163212537765503}",,no_active,neutral,
-9y-fZ3swSY$_$8,4.25,4.75,[0],"{""0"":-2.3481409549713135}",,no_active,neutral,
-9y-fZ3swSY$_$8,4.5,4.966666666666667,[0],"{""0"":-2.207839250564575}",,no_active,neutral,
-9y-fZ3swSY$_$8,4.75,4.966666666666667,[0],"{""0"":-1.8916748762130737}",,no_active,neutral,
-AUZQgSxyPQ$_$2,0.0,0.5,[0],"{""0"":-2.06414532661438}",,no_active,neutral,
-AUZQgSxyPQ$_$2,0.25,0.75,[0],"{""0"":-1.828675389289856}",,no_active,neutral,
-AUZQgSxyPQ$_$2,0.5,1.0,[0],"{""0"":-1.506605625152588}",,no_active,neutral,
-AUZQgSxyPQ$_$2,0.75,1.25,[0],"{""0"":-1.3540425896644592}",,no_active,neutral,
-AUZQgSxyPQ$_$2,1.0,1.5,[0],"{""0"":-1.1193643808364868}",,no_active,neutral,
-AUZQgSxyPQ$_$2,1.25,1.75,[0],"{""0"":-1.3184469938278198}",,no_active,neutral,
-AUZQgSxyPQ$_$2,1.5,2.0,[0],"{""0"":-1.4336994886398315}",,no_active,neutral,
-AUZQgSxyPQ$_$2,1.75,2.25,[0],"{""0"":-0.9116867482662201}",,no_active,neutral,
-AUZQgSxyPQ$_$2,2.0,2.5,[0],"{""0"":-0.8850936889648438}",,no_active,neutral,
-AUZQgSxyPQ$_$2,2.25,2.75,[0],"{""0"":-1.6653825044631958}",,no_active,neutral,
-AUZQgSxyPQ$_$2,2.5,3.0,[0],"{""0"":-1.8082448244094849}",,no_active,neutral,
-AUZQgSxyPQ$_$2,2.75,3.25,[0],"{""0"":-0.9731512367725372}",,no_active,neutral,
-AUZQgSxyPQ$_$2,3.0,3.5,[0],"{""0"":-0.6623166799545288}",,no_active,neutral,
-AUZQgSxyPQ$_$2,3.25,3.75,[0],"{""0"":-0.8075780868530273}",,no_active,neutral,
-AUZQgSxyPQ$_$2,3.5,4.0,[0],"{""0"":-0.8634355068206787}",,no_active,neutral,
-AUZQgSxyPQ$_$2,3.75,4.25,[0],"{""0"":-0.8224296867847443}",,no_active,neutral,
-AUZQgSxyPQ$_$2,4.0,4.5,[0],"{""0"":-1.0412321090698242}",,no_active,neutral,
-AUZQgSxyPQ$_$2,4.25,4.75,[0],"{""0"":-1.590467929840088}",,no_active,neutral,
-AUZQgSxyPQ$_$2,4.5,5.0,[0],"{""0"":-1.6800260543823242}",,no_active,neutral,
-AUZQgSxyPQ$_$2,4.75,5.25,[0],"{""0"":-1.3691763877868652}",,no_active,neutral,
-AUZQgSxyPQ$_$2,5.0,5.5,[0],"{""0"":-1.3817213773727417}",,no_active,neutral,
-AUZQgSxyPQ$_$2,5.25,5.75,[0],"{""0"":-1.6351274251937866}",,no_active,neutral,
-AUZQgSxyPQ$_$2,5.5,6.0,[0],"{""0"":-1.2772780656814575}",,no_active,neutral,
-AUZQgSxyPQ$_$2,5.75,6.25,[0],"{""0"":-1.0899813175201416}",,no_active,neutral,
-AUZQgSxyPQ$_$2,6.0,6.5,[0],"{""0"":-1.2731062173843384}",,no_active,neutral,
-AUZQgSxyPQ$_$2,6.25,6.75,[0],"{""0"":-1.4157620668411255}",,no_active,neutral,
-AUZQgSxyPQ$_$2,6.5,7.0,[0],"{""0"":-1.4312058687210083}",,no_active,neutral,
-AUZQgSxyPQ$_$2,6.75,7.25,[0],"{""0"":-1.5659219026565552}",,no_active,neutral,
-AUZQgSxyPQ$_$2,7.0,7.5,[0],"{""0"":-1.6096553802490234}",,no_active,neutral,
-AUZQgSxyPQ$_$2,7.25,7.75,[0],"{""0"":-1.8398733139038086}",,no_active,neutral,
-AUZQgSxyPQ$_$2,7.5,8.0,[0],"{""0"":-1.8946151733398438}",,no_active,neutral,
-AUZQgSxyPQ$_$2,7.75,8.25,[0],"{""0"":-1.78398996591568}",,no_active,neutral,
-AUZQgSxyPQ$_$2,8.0,8.5,[0],"{""0"":-2.023135185241699}",,no_active,neutral,
-AUZQgSxyPQ$_$2,8.25,8.75,[0],"{""0"":-2.0485260486602783}",,no_active,neutral,
-AUZQgSxyPQ$_$2,8.5,9.0,[0],"{""0"":-1.662919044494629}",,no_active,neutral,
-AUZQgSxyPQ$_$2,8.75,9.25,[0],"{""0"":-1.5471130013465881}",,no_active,neutral,
-AUZQgSxyPQ$_$2,9.0,9.5,[0],"{""0"":-1.570340633392334}",,no_active,neutral,
-AUZQgSxyPQ$_$2,9.25,9.75,[0],"{""0"":-1.570340633392334}",,no_active,neutral,
-AUZQgSxyPQ$_$2,9.5,10.0,[0],"{""0"":-1.2957850694656372}",,no_active,neutral,
-AUZQgSxyPQ$_$2,9.75,10.25,[0],"{""0"":-1.2939482927322388}",,no_active,neutral,
-AUZQgSxyPQ$_$2,10.0,10.5,[0],"{""0"":-1.2921115159988403}",,no_active,neutral,
-AUZQgSxyPQ$_$2,10.25,10.75,[0],"{""0"":-1.2041515111923218}",,no_active,neutral,
-AUZQgSxyPQ$_$2,10.5,11.0,[0],"{""0"":-1.2870149612426758}",,no_active,neutral,
-AUZQgSxyPQ$_$2,10.75,11.25,[0],"{""0"":-1.6650857329368591}",,no_active,neutral,
-AUZQgSxyPQ$_$2,11.0,11.5,[0],"{""0"":-1.5856298208236694}",,no_active,neutral,
-AUZQgSxyPQ$_$2,11.25,11.75,[0],"{""0"":-1.6541043519973755}",,no_active,neutral,
-AUZQgSxyPQ$_$2,11.5,12.0,[0],"{""0"":-1.9232454299926758}",,no_active,neutral,
-AUZQgSxyPQ$_$2,11.75,12.25,[0],"{""0"":-1.9200727343559265}",,no_active,neutral,
-AUZQgSxyPQ$_$2,12.0,12.5,[0],"{""0"":-1.7180986404418945}",,no_active,neutral,
-AUZQgSxyPQ$_$2,12.25,12.75,[0],"{""0"":-1.3127385377883911}",,no_active,neutral,
-AUZQgSxyPQ$_$2,12.5,13.0,[0],"{""0"":-1.497570514678955}",,no_active,neutral,
-AUZQgSxyPQ$_$2,12.75,13.25,[0],"{""0"":-1.6399268507957458}",,no_active,neutral,
-AUZQgSxyPQ$_$2,13.0,13.5,[0],"{""0"":-1.7278081178665161}",,no_active,neutral,
-AUZQgSxyPQ$_$2,13.25,13.75,[0],"{""0"":-1.9637900590896606}",,no_active,neutral,
-AUZQgSxyPQ$_$2,13.5,14.0,[0],"{""0"":-2.0325067043304443}",,no_active,neutral,
-AUZQgSxyPQ$_$2,13.75,14.25,[0],"{""0"":-1.860594391822815}",,no_active,neutral,
-AUZQgSxyPQ$_$2,14.0,14.5,[0],"{""0"":-1.7175861597061157}",,no_active,neutral,
-AUZQgSxyPQ$_$2,14.25,14.75,[0],"{""0"":-1.6806007623672485}",,no_active,neutral,
-AUZQgSxyPQ$_$2,14.5,15.0,[0],"{""0"":-1.5031987428665161}",,no_active,neutral,
-AUZQgSxyPQ$_$2,14.75,15.25,[0],"{""0"":-1.6318047642707825}",,no_active,neutral,
-AUZQgSxyPQ$_$2,15.0,15.5,[0],"{""0"":-2.367561101913452}",,no_active,neutral,
-AUZQgSxyPQ$_$2,15.25,15.75,[0],"{""0"":-2.4185359477996826}",,no_active,neutral,
-AUZQgSxyPQ$_$2,15.5,16.0,[0],"{""0"":-2.14886736869812}",,no_active,neutral,
-AUZQgSxyPQ$_$2,15.75,16.25,[0],"{""0"":-1.3422210216522217}",,no_active,neutral,
-AUZQgSxyPQ$_$2,16.0,16.5,[0],"{""0"":-1.0051279067993164}",,no_active,neutral,
-AUZQgSxyPQ$_$2,16.25,16.75,[0],"{""0"":-1.2146894931793213}",,no_active,neutral,
-AUZQgSxyPQ$_$2,16.5,17.0,[0],"{""0"":-1.2349152565002441}",,no_active,neutral,
-AUZQgSxyPQ$_$2,16.75,17.25,[0],"{""0"":-1.2667824029922485}",,no_active,neutral,
-AUZQgSxyPQ$_$2,17.0,17.5,[0],"{""0"":-1.671129822731018}",,no_active,neutral,
-AUZQgSxyPQ$_$2,17.25,17.75,[0],"{""0"":-1.7423152923583984}",,no_active,neutral,
-AUZQgSxyPQ$_$2,17.5,18.0,[0],"{""0"":-1.6347867250442505}",,no_active,neutral,
-AUZQgSxyPQ$_$2,17.75,18.25,[0],"{""0"":-0.6843844056129456}",,no_active,neutral,
-AUZQgSxyPQ$_$2,18.0,18.5,[0],"{""0"":0.11015936732292175}",0,verified,support,
-AUZQgSxyPQ$_$2,18.25,18.75,[0],"{""0"":0.1246829405426979}",0,verified,support,
-AUZQgSxyPQ$_$2,18.5,19.0,[0],"{""0"":0.010820657014846802}",0,verified,support,
-AUZQgSxyPQ$_$2,18.75,19.25,[0],"{""0"":0.03537242207676172}",0,verified,support,
-AUZQgSxyPQ$_$2,19.0,19.5,[0],"{""0"":0.24595649540424347}",0,verified,support,
-AUZQgSxyPQ$_$2,19.25,19.75,[0],"{""0"":0.2001819610595703}",0,verified,support,
-AUZQgSxyPQ$_$2,19.5,20.0,[0],"{""0"":-0.5263689160346985}",,no_active,neutral,
-AUZQgSxyPQ$_$2,19.75,20.25,[0],"{""0"":-0.7286618947982788}",,no_active,neutral,
-AUZQgSxyPQ$_$2,20.0,20.5,[0],"{""0"":-0.9198598861694336}",,no_active,neutral,
-AUZQgSxyPQ$_$2,20.25,20.75,[0],"{""0"":-0.9858209490776062}",,no_active,neutral,
-AUZQgSxyPQ$_$2,20.5,21.0,[0],"{""0"":-0.7963082194328308}",,no_active,neutral,
-AUZQgSxyPQ$_$2,20.75,21.25,[0],"{""0"":-0.7140169441699982}",,no_active,neutral,
-AUZQgSxyPQ$_$2,21.0,21.5,[0],"{""0"":-1.2041841745376587}",,no_active,neutral,
-AUZQgSxyPQ$_$2,21.25,21.75,[0],"{""0"":-1.3317370414733887}",,no_active,neutral,
-AUZQgSxyPQ$_$2,21.5,22.0,[0],"{""0"":-1.6287078857421875}",,no_active,neutral,
-AUZQgSxyPQ$_$2,21.75,22.25,[0],"{""0"":-1.7936015129089355}",,no_active,neutral,
-AUZQgSxyPQ$_$2,22.0,22.5,[0],"{""0"":-1.8902488946914673}",,no_active,neutral,
-AUZQgSxyPQ$_$2,22.25,22.5,[0],"{""0"":-1.9144657850265503}",,no_active,neutral,
-HeZS2-Prhc$_$2,0.0,0.5,[0],"{""0"":1.6375547647476196}",0,verified,support,
-HeZS2-Prhc$_$2,0.25,0.75,[0],"{""0"":1.1841679811477661}",0,verified,support,
-HeZS2-Prhc$_$2,0.5,1.0,[0],"{""0"":0.48715662956237793}",0,verified,support,
-HeZS2-Prhc$_$2,0.75,1.25,[0],"{""0"":0.6008129417896271}",0,verified,support,
-HeZS2-Prhc$_$2,1.0,1.5,[0],"{""0"":0.8979580998420715}",0,verified,support,
-HeZS2-Prhc$_$2,1.25,1.75,[0],"{""0"":1.7659233808517456}",0,verified,support,
-HeZS2-Prhc$_$2,1.5,2.0,[0],"{""0"":2.4704041481018066}",0,verified,support,
-HeZS2-Prhc$_$2,1.75,2.25,[0],"{""0"":2.8187001943588257}",0,verified,support,
-HeZS2-Prhc$_$2,2.0,2.5,[0],"{""0"":3.0754220485687256}",0,verified,support,
-HeZS2-Prhc$_$2,2.25,2.75,[0],"{""0"":3.2990400791168213}",0,verified,support,
-HeZS2-Prhc$_$2,2.5,3.0,[0],"{""0"":3.0364415645599365}",0,verified,support,
-HeZS2-Prhc$_$2,2.75,3.25,[0],"{""0"":3.1483442783355713}",0,verified,support,
-HeZS2-Prhc$_$2,3.0,3.5,[0],"{""0"":3.2732765674591064}",0,verified,support,
-HeZS2-Prhc$_$2,3.25,3.75,[0],"{""0"":2.5735738277435303}",0,verified,support,
-HeZS2-Prhc$_$2,3.5,4.0,[0],"{""0"":1.6040834188461304}",0,verified,support,
-HeZS2-Prhc$_$2,3.75,4.25,[0],"{""0"":1.0745558738708496}",0,verified,support,
-HeZS2-Prhc$_$2,4.0,4.5,[0],"{""0"":1.1502704620361328}",0,verified,support,
-HeZS2-Prhc$_$2,4.25,4.75,[0],"{""0"":1.6446723937988281}",0,verified,support,
-HeZS2-Prhc$_$2,4.5,5.0,[0],"{""0"":0.500349223613739}",0,verified,support,
-HeZS2-Prhc$_$2,4.75,5.25,[0],"{""0"":0.11058291420340538}",0,verified,support,
-HeZS2-Prhc$_$2,5.0,5.5,[0],"{""0"":0.11012002825737}",0,verified,support,
-HeZS2-Prhc$_$2,5.25,5.75,[0],"{""0"":0.047874171286821365}",0,verified,support,
-HeZS2-Prhc$_$2,5.5,6.0,[0],"{""0"":-0.10946271568536758}",,no_active,neutral,
-HeZS2-Prhc$_$2,5.75,6.25,[0],"{""0"":-0.11193029955029488}",,no_active,neutral,
-HeZS2-Prhc$_$2,6.0,6.5,[0],"{""0"":1.0693219900131226}",0,verified,support,
-HeZS2-Prhc$_$2,6.25,6.75,[0],"{""0"":1.2312549352645874}",0,verified,support,
-HeZS2-Prhc$_$2,6.5,7.0,[0],"{""0"":0.440746545791626}",0,verified,support,
-HeZS2-Prhc$_$2,6.75,7.25,[0],"{""0"":0.0912921279668808}",0,verified,support,
-HeZS2-Prhc$_$2,7.0,7.5,[0],"{""0"":0.3520524501800537}",0,verified,support,
-HeZS2-Prhc$_$2,7.25,7.75,[0],"{""0"":0.2390793114900589}",0,verified,support,
-HeZS2-Prhc$_$2,7.5,8.0,[0],"{""0"":-0.03846147283911705}",,no_active,neutral,
-HeZS2-Prhc$_$2,7.75,8.233333333333333,[0],"{""0"":-0.32731157541275024}",,no_active,neutral,
-HeZS2-Prhc$_$2,8.0,8.233333333333333,[0],"{""0"":-0.5894647240638733}",,no_active,neutral,
-HwX2H8Z4hY$_$2,0.0,0.5,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,0.25,0.75,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,0.5,1.0,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,0.75,1.25,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,1.0,1.5,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,1.25,1.75,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,1.5,2.0,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,1.75,2.25,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,2.0,2.5,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,2.25,2.75,[],{},,missing,neutral,
-HwX2H8Z4hY$_$2,2.5,3.0,[0],"{""0"":null}",,no_active,neutral,
-HwX2H8Z4hY$_$2,2.75,3.25,[0],"{""0"":null}",,no_active,neutral,
-HwX2H8Z4hY$_$2,3.0,3.5,[1],"{""1"":-1.0266448557376862}",,no_active,neutral,
-HwX2H8Z4hY$_$2,3.25,3.75,[1],"{""1"":-0.6918907165527344}",,no_active,neutral,
-HwX2H8Z4hY$_$2,3.5,3.9666666666666663,[1],"{""1"":-0.7927728295326233}",,no_active,neutral,
-HwX2H8Z4hY$_$2,3.75,3.9666666666666663,[1],"{""1"":-1.3155949711799622}",,no_active,neutral,
-HwX2H8Z4hY$_$5,0.0,0.5,[0],"{""0"":null}",,no_active,neutral,
-HwX2H8Z4hY$_$5,0.25,0.75,[0],"{""0"":-1.30345618724823}",,no_active,neutral,
-HwX2H8Z4hY$_$5,0.5,1.0,[0],"{""0"":-1.30345618724823}",,no_active,neutral,
-HwX2H8Z4hY$_$5,0.75,1.25,[0],"{""0"":-1.30345618724823}",,no_active,neutral,
-HwX2H8Z4hY$_$5,1.0,1.5,[0],"{""0"":-0.11261472851037979}",,no_active,neutral,
-HwX2H8Z4hY$_$5,1.25,1.75,[0],"{""0"":-0.11261472851037979}",,no_active,neutral,
-HwX2H8Z4hY$_$5,1.5,2.0,[0],"{""0"":null}",,no_active,neutral,
-HwX2H8Z4hY$_$5,1.75,2.25,[],{},,missing,neutral,
-HwX2H8Z4hY$_$5,2.0,2.5,[],{},,missing,neutral,
-HwX2H8Z4hY$_$5,2.25,2.75,[],{},,missing,neutral,
-HwX2H8Z4hY$_$5,2.5,3.0,[],{},,missing,neutral,
-HwX2H8Z4hY$_$5,2.75,3.25,[],{},,missing,neutral,
-HwX2H8Z4hY$_$5,3.0,3.5,[],{},,missing,neutral,
-HwX2H8Z4hY$_$5,3.25,3.75,[],{},,missing,neutral,
